loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,sub_class,work_type,employer_type,industry,work_year,house_exist,house_loan_status,censor_status,marriage,offsprings,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,pub_dero_bankrup,early_return,early_return_amount,early_return_amount_3mon,recircle_b,recircle_u,initial_list_status,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,f5,is_default
485972,749783,4800.0,3,11.53,158.36,B,B5,职员,政府机构,文化和体育业,10+ years,1,0,0,1,0,2015-04-01,4,310.0,24,21.04,0.0,670.0,674.0,0.0,0,0,0.0,3599.0,30.7,0,Jun-2005,4.0,1.0,5.0,0.0,12.0,8.0,5.0,2.0,0
57573,749784,10000.0,3,13.66,340.13,C,C3,其他,普通企业,文化和体育业,8 years,0,0,1,0,0,2015-01-01,0,212.0,7,17.49,0.0,670.0,674.0,1.0,0,0,0.0,2611.0,31.5,1,Aug-2004,0.0,1.0,4.0,0.0,6.0,4.0,2.0,0.0,1
261251,749785,7200.0,3,11.99,239.11,C,C1,工人,幼教与中小学校,住宿和餐饮业,4 years,1,0,2,0,0,2016-01-01,0,127.0,13,36.12,1.0,670.0,674.0,0.0,0,0,0.0,5477.0,68.5,0,Feb-2006,0.0,1.0,3.0,0.0,15.0,11.0,3.0,0.0,0
316270,749786,6000.0,3,14.65,206.97,C,C5,职员,政府机构,电力、热力生产供应业,1 year,0,2,1,0,0,2015-06-01,5,348.0,18,1.19,0.0,755.0,759.0,0.0,0,0,0.0,1114.0,21.8,0,May-2007,6.0,1.0,1.0,0.0,1.0,6.0,4.0,0.0,0
447285,749787,18075.0,5,16.29,442.34,C,C4,其他,上市企业,交通运输、仓储和邮政业,2 years,0,1,2,0,0,2013-06-01,4,279.0,17,21.56,1.0,690.0,694.0,0.0,0,0,0.0,4598.0,37.1,1,Jul-2001,308.0,1.0,5.0,0.0,8.0,12.0,7.0,0.0,1
577943,749788,11400.0,5,12.74,257.88,C,C1,其他,政府机构,金融业,10+ years,0,0,1,1,0,2017-01-01,0,460.0,27,19.25,0.0,740.0,744.0,0.0,0,0,0.0,21187.0,89.8,0,May-2001,0.0,1.0,4.0,0.0,5.0,7.0,6.0,0.0,0
730552,749789,21000.0,3,9.99,677.52,B,B3,其他,高等教育机构,农、林、牧、渔业,6 years,2,0,1,0,0,2015-06-01,4,453.0,14,31.55,0.0,700.0,704.0,0.0,3,273,60.769565610998974,32003.0,69.4,0,Nov-1997,4.0,1.0,5.0,0.0,9.0,12.0,5.0,0.0,0
38868,749790,10000.0,3,7.89,312.86,A,A5,职员,普通企业,农、林、牧、渔业,4 years,1,0,0,0,0,2015-02-01,0,622.0,7,26.86,1.0,660.0,664.0,0.0,0,0,0.0,4135.0,86.1,1,Jul-2007,0.0,1.0,2.0,0.0,9.0,5.0,2.0,3.0,0
426657,749791,3425.0,3,17.57,123.09,D,D4,其他,政府机构,金融业,10+ years,1,1,0,0,0,2015-04-01,5,141.0,13,11.64,2.0,675.0,679.0,1.0,0,0,0.0,2039.0,63.0,1,Jan-2001,6.0,1.0,3.0,,8.0,12.0,6.0,2.0,0
508344,749792,25000.0,5,20.49,669.19,E,E1,公务员,普通企业,采矿业,5 years,0,0,2,0,0,2012-08-01,0,241.0,7,13.68,0.0,690.0,694.0,0.0,0,0,0.0,15723.0,44.3,1,Mar-1993,55865.0,1.0,,,,,,,0
600303,749793,20000.0,5,13.98,465.16,C,C3,其他,普通企业,建筑业,10+ years,1,0,1,1,5,2014-07-01,0,216.0,8,27.4,0.0,685.0,689.0,0.0,0,0,0.0,35091.0,76.3,0,May-1989,0.0,1.0,4.0,0.0,10.0,20.0,12.0,2.0,0
108079,749794,3000.0,3,8.39,94.55,A,A5,职员,政府机构,电力、热力生产供应业,3 years,1,1,0,0,0,2014-07-01,0,701.0,30,13.09,2.0,680.0,684.0,0.0,0,0,0.0,3601.0,33.0,1,Sep-1995,0.0,1.0,7.0,0.0,5.0,16.0,5.0,1.0,0
665635,749795,1500.0,3,10.99,49.11,B,B4,其他,政府机构,电力、热力生产供应业,10+ years,2,1,0,0,0,2016-10-01,5,476.0,5,1.73,0.0,730.0,734.0,0.0,4,580,325.4065025325154,2514.0,15.3,1,Nov-2004,6.0,1.0,3.0,0.0,6.0,30.0,10.0,0.0,0
164416,749796,2600.0,3,18.75,94.98,D,D3,其他,普通企业,金融业,4 years,1,1,2,2,5,2013-04-01,0,143.0,8,30.96,4.0,670.0,674.0,0.0,0,0,0.0,12743.0,70.8,0,Oct-1993,0.0,1.0,3.0,0.0,4.0,10.0,9.0,1.0,0
375636,749797,28000.0,3,14.33,961.47,C,C1,职员,普通企业,公共服务、社会组织,4 years,1,2,2,0,0,2012-11-01,0,72.0,10,15.17,0.0,705.0,709.0,0.0,0,0,0.0,6572.0,21.5,0,Oct-1998,699.0,1.0,4.0,0.0,6.0,13.0,9.0,2.0,0
17103,749798,18000.0,3,7.89,563.15,A,A5,工程师,政府机构,文化和体育业,3 years,1,2,0,0,0,2015-05-01,4,31.0,2,15.31,0.0,700.0,704.0,0.0,0,0,0.0,20296.0,41.3,1,Nov-2005,4.0,1.0,5.0,0.0,3.0,16.0,9.0,0.0,0
35406,749799,15000.0,3,11.99,498.15,B,B5,公务员,高等教育机构,国际组织,10+ years,0,0,2,0,0,2015-01-01,0,74.0,30,9.87,0.0,665.0,669.0,0.0,0,0,0.0,35905.0,61.5,0,Nov-2003,0.0,1.0,13.0,0.0,4.0,28.0,12.0,0.0,0
672924,749800,2400.0,3,13.18,81.08,C,C3,公务员,政府机构,采矿业,< 1 year,2,0,1,0,0,2015-11-01,9,89.0,3,12.93,0.0,670.0,674.0,0.0,17,1887,879.3254517585249,13259.0,47.5,0,Jan-1999,10.0,1.0,11.0,0.0,4.0,16.0,5.0,0.0,0
219056,749801,16775.0,5,17.57,422.07,D,D4,工人,政府机构,农、林、牧、渔业,6 years,2,0,0,0,0,2014-08-01,0,272.0,0,23.67,0.0,735.0,739.0,0.0,0,0,0.0,7725.0,27.0,1,Dec-1994,0.0,1.0,5.0,0.0,34.0,29.0,8.0,0.0,0
248327,749802,20000.0,3,11.67,661.14,B,B4,工程师,上市企业,信息传输、软件和信息技术服务业,5 years,0,0,1,0,0,2014-08-01,0,36.0,13,17.08,0.0,680.0,684.0,0.0,0,0,0.0,18021.0,42.1,0,Dec-2004,0.0,1.0,7.0,0.0,3.0,12.0,9.0,0.0,1
575778,749803,28000.0,3,12.69,939.26,C,C2,其他,幼教与中小学校,公共服务、社会组织,2 years,0,0,0,1,5,2015-08-01,0,290.0,18,19.17,2.0,705.0,709.0,0.0,0,0,0.0,28393.0,42.2,0,Nov-1996,0.0,1.0,3.0,0.0,9.0,12.0,11.0,0.0,0
270759,749804,21500.0,3,5.32,647.47,A,A1,工程师,上市企业,制造业,4 years,1,0,0,1,0,2015-11-01,4,66.0,14,9.12,0.0,790.0,794.0,0.0,8,272,140.59348294715292,23885.0,32.2,0,Sep-2000,4.0,1.0,3.0,0.0,6.0,18.0,15.0,0.0,0
191471,749805,3200.0,3,5.32,96.37,A,A1,其他,高等教育机构,信息传输、软件和信息技术服务业,10+ years,2,0,0,0,0,2017-07-01,0,498.0,32,27.13,0.0,815.0,819.0,0.0,0,0,0.0,29664.0,24.3,0,Mar-1997,0.0,1.0,4.0,0.0,8.0,31.0,19.0,0.0,0
162924,749806,25000.0,3,11.67,826.43,B,B4,其他,普通企业,农、林、牧、渔业,10+ years,1,0,2,1,2,2014-10-01,0,335.0,8,11.61,1.0,710.0,714.0,0.0,0,0,0.0,19252.0,54.0,1,Feb-1985,0.0,1.0,3.0,,2.0,13.0,8.0,0.0,0
438159,749807,6000.0,3,8.08,188.24,A,A5,职员,普通企业,电力、热力生产供应业,2 years,1,0,0,1,1,2018-06-01,0,566.0,30,28.65,0.0,735.0,739.0,0.0,0,0,0.0,14765.0,24.5,0,Feb-2005,0.0,1.0,8.0,0.0,30.0,12.0,11.0,0.0,0
439477,749808,12000.0,3,13.61,407.87,C,C2,工程师,普通企业,住宿和餐饮业,6 years,0,1,2,0,0,2010-09-01,0,74.0,30,22.73,1.0,685.0,689.0,0.0,0,0,0.0,10751.0,40.9,1,May-2002,12426.0,1.0,,,,,,,1
321741,749809,10000.0,3,7.99,313.32,A,A5,公务员,上市企业,金融业,< 1 year,2,1,1,1,5,2017-01-01,4,64.0,14,7.47,0.0,760.0,764.0,0.0,0,0,0.0,708.0,3.0,0,Nov-2008,4.0,1.0,5.0,0.0,26.0,12.0,7.0,0.0,0
167846,749810,12000.0,3,20.0,445.97,D,D4,其他,普通企业,制造业,1 year,1,0,1,0,0,2017-05-01,0,264.0,30,24.05,0.0,660.0,664.0,0.0,0,0,0.0,23267.0,82.8,1,Dec-1999,0.0,1.0,10.0,0.0,4.0,11.0,8.0,1.0,1
22873,749811,13000.0,3,11.49,428.63,B,B5,工程师,普通企业,公共服务、社会组织,10+ years,1,1,1,0,0,2015-11-01,0,25.0,13,16.47,0.0,670.0,674.0,0.0,0,0,0.0,7022.0,88.9,0,Apr-2003,0.0,1.0,3.0,0.0,2.0,6.0,4.0,0.0,1
424094,749812,21000.0,5,9.75,443.61,B,B3,公务员,政府机构,农、林、牧、渔业,10+ years,0,0,0,0,0,2016-04-01,2,235.0,8,11.28,0.0,685.0,689.0,0.0,0,0,0.0,13838.0,43.7,0,Mar-1985,5.0,1.0,5.0,0.0,3.0,21.0,4.0,2.0,0
320350,749813,7000.0,3,13.99,239.21,C,C3,职员,政府机构,电力、热力生产供应业,1 year,1,2,1,0,0,2016-09-01,0,48.0,10,21.91,0.0,665.0,669.0,0.0,0,0,0.0,9288.0,56.0,0,Jan-2013,0.0,1.0,4.0,0.0,4.0,8.0,5.0,0.0,0
565186,749814,18000.0,5,9.99,382.36,B,B3,其他,普通企业,金融业,10+ years,0,1,0,1,4,2015-11-01,2,146.0,23,27.97,0.0,700.0,704.0,0.0,0,0,0.0,10604.0,40.2,0,May-2000,5.0,1.0,6.0,0.0,5.0,15.0,8.0,0.0,0
495657,749815,15500.0,3,19.99,575.96,E,E1,其他,政府机构,文化和体育业,10+ years,1,1,1,0,0,2016-03-01,0,219.0,21,31.94,1.0,665.0,669.0,0.0,0,0,0.0,8717.0,81.5,1,Jun-2002,0.0,1.0,5.0,0.0,8.0,8.0,5.0,2.0,0
733273,749816,16000.0,3,13.49,542.89,C,C2,其他,政府机构,制造业,< 1 year,1,1,1,0,0,2016-09-01,0,88.0,32,3.33,0.0,705.0,709.0,0.0,0,0,0.0,9294.0,83.7,1,Jul-2009,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0
148006,749817,7500.0,3,24.99,298.16,F,F4,其他,世界五百强,金融业,8 years,1,0,2,0,0,2015-10-01,7,34.0,18,16.8,0.0,670.0,674.0,0.0,0,0,0.0,9035.0,101.5,1,Aug-2005,8.0,1.0,8.0,0.0,0.0,8.0,7.0,0.0,1
771331,749818,10475.0,3,10.99,342.89,B,B3,工人,普通企业,金融业,1 year,1,2,1,1,0,2014-09-01,0,271.0,35,9.39,0.0,715.0,719.0,0.0,0,0,0.0,13430.0,93.3,0,Jan-2004,0.0,1.0,4.0,0.0,1.0,6.0,5.0,0.0,0
663391,749819,20000.0,3,6.92,616.82,A,A4,公务员,政府机构,国际组织,7 years,1,1,1,0,0,2015-04-01,0,143.0,8,13.83,0.0,705.0,709.0,0.0,0,0,0.0,36198.0,88.1,0,Mar-1987,0.0,1.0,9.0,0.0,3.0,16.0,12.0,0.0,0
167169,749820,12000.0,3,9.67,385.35,B,B1,其他,普通企业,信息传输、软件和信息技术服务业,10+ years,0,0,1,3,0,2014-03-01,4,219.0,21,18.74,0.0,685.0,689.0,1.0,0,0,0.0,14075.0,60.7,0,Nov-1996,4.0,1.0,10.0,0.0,7.0,15.0,9.0,0.0,0
441529,749821,30000.0,3,19.92,1113.69,D,D3,其他,上市企业,金融业,10+ years,0,2,1,1,3,2018-08-01,0,566.0,30,11.98,0.0,715.0,719.0,0.0,0,0,0.0,10271.0,16.2,1,Aug-2001,0.0,1.0,13.0,0.0,6.0,18.0,11.0,0.0,0
435952,749822,12000.0,3,5.32,361.38,A,A1,工程师,普通企业,公共服务、社会组织,5 years,2,0,0,0,0,2015-12-01,0,233.0,19,12.61,0.0,780.0,784.0,0.0,0,0,0.0,11801.0,15.6,0,Jan-2001,0.0,1.0,6.0,0.0,8.0,13.0,8.0,0.0,0
477241,749823,7200.0,3,11.44,237.23,B,B4,其他,政府机构,公共服务、社会组织,,1,0,2,0,0,2017-05-01,0,148.0,11,9.3,0.0,670.0,674.0,1.0,0,0,0.0,4801.0,45.7,0,Nov-1988,0.0,1.0,3.0,0.0,1.0,8.0,3.0,0.0,1
200171,749824,20000.0,5,13.67,461.96,C,C3,其他,普通企业,金融业,10+ years,2,0,0,1,0,2016-03-01,0,56.0,8,29.35,0.0,755.0,759.0,0.0,0,0,0.0,3206.0,22.4,0,Dec-2002,0.0,1.0,2.0,0.0,13.0,14.0,8.0,0.0,0
634385,749825,14975.0,3,21.99,571.83,E,E5,职员,普通企业,信息传输、软件和信息技术服务业,< 1 year,1,0,2,0,0,2015-01-01,0,4.0,3,35.57,0.0,680.0,684.0,0.0,0,0,0.0,38731.0,78.4,1,Mar-1987,0.0,1.0,31.0,0.0,0.0,39.0,15.0,0.0,0
317012,749826,35000.0,3,25.99,1409.99,G,G4,职员,普通企业,金融业,9 years,0,1,2,1,0,2015-05-01,0,111.0,8,15.97,2.0,665.0,669.0,0.0,0,0,0.0,318712.0,72.4,0,Mar-1998,0.0,1.0,10.0,0.0,9.0,21.0,11.0,1.0,0
129724,749827,10000.0,3,11.49,329.72,B,B5,其他,政府机构,住宿和餐饮业,6 years,1,1,0,1,0,2016-10-01,0,185.0,3,24.98,0.0,730.0,734.0,0.0,0,0,0.0,36757.0,71.7,1,Jul-2001,0.0,1.0,4.0,0.0,6.0,20.0,9.0,0.0,0
527182,749828,18350.0,3,18.99,672.55,E,E1,其他,普通企业,房地产业,1 year,1,2,2,0,0,2014-08-01,1,342.0,21,1.82,0.0,715.0,719.0,0.0,0,0,0.0,2549.0,27.7,0,Feb-2004,1.0,1.0,4.0,0.0,3.0,11.0,8.0,0.0,1
794089,749829,10800.0,3,9.99,348.44,B,B4,工程师,政府机构,住宿和餐饮业,7 years,0,0,1,0,0,2010-12-01,0,209.0,21,14.29,0.0,695.0,699.0,0.0,0,0,0.0,7416.0,69.3,1,Jan-1997,2403.0,1.0,,,,,,,0
396480,749830,15000.0,3,9.92,483.45,B,B2,其他,政府机构,文化和体育业,8 years,0,1,1,0,0,2018-04-01,4,112.0,23,7.35,0.0,675.0,679.0,0.0,0,0,0.0,16216.0,61.7,0,Apr-2014,4.0,1.0,8.0,0.0,0.0,13.0,8.0,0.0,0
340091,749831,7200.0,3,20.31,268.72,D,D5,其他,普通企业,信息传输、软件和信息技术服务业,2 years,1,0,2,1,3,2013-07-01,3,17.0,13,2.94,0.0,680.0,684.0,0.0,5,160,44.224349589015524,17763.0,94.5,1,Sep-1996,36966.0,1.0,1.0,0.0,4.0,16.0,15.0,0.0,0
735168,749832,8400.0,3,15.99,295.28,C,C5,其他,普通企业,文化和体育业,5 years,0,1,1,1,2,2016-11-01,0,505.0,10,26.33,0.0,660.0,664.0,0.0,15,825,168.0566565477489,9138.0,70.8,0,Aug-2010,0.0,1.0,6.0,0.0,9.0,8.0,3.0,0.0,0
283632,749833,35000.0,5,18.25,893.54,E,E1,工程师,普通企业,交通运输、仓储和邮政业,10+ years,0,0,1,0,0,2015-08-01,4,156.0,18,22.09,0.0,680.0,684.0,0.0,0,0,0.0,36443.0,56.2,0,Nov-1992,4.0,1.0,9.0,0.0,5.0,18.0,11.0,0.0,0
653983,749834,9000.0,3,5.32,271.04,A,A1,其他,普通企业,公共服务、社会组织,1 year,1,1,0,0,0,2015-12-01,4,496.0,27,21.04,0.0,710.0,714.0,0.0,0,0,0.0,12753.0,43.5,0,Jun-2003,4.0,1.0,4.0,0.0,11.0,5.0,4.0,0.0,0
342679,749835,12800.0,3,14.49,440.53,C,C4,其他,世界五百强,公共服务、社会组织,10+ years,1,0,1,0,0,2016-10-01,0,372.0,30,7.51,0.0,705.0,709.0,0.0,19,2071,525.3586995238927,6182.0,29.3,0,Dec-2005,0.0,1.0,9.0,0.0,2.0,12.0,7.0,0.0,0
417272,749836,7000.0,3,15.61,244.76,D,D1,职员,世界五百强,金融业,7 years,1,0,0,1,0,2015-04-01,0,514.0,13,12.14,0.0,660.0,664.0,0.0,0,0,0.0,7759.0,68.1,0,May-2009,0.0,1.0,4.0,0.0,0.0,6.0,3.0,0.0,0
482846,749837,5000.0,3,11.99,166.05,C,C1,其他,普通企业,国际组织,2 years,1,1,1,1,0,2015-12-01,0,418.0,45,25.51,0.0,660.0,664.0,0.0,0,0,0.0,7447.0,55.2,0,Nov-2007,0.0,1.0,2.0,0.0,3.0,10.0,3.0,0.0,0
720528,749838,21300.0,5,15.22,509.19,C,C3,其他,普通企业,采矿业,6 years,0,0,2,0,0,2013-07-01,0,463.0,48,21.56,0.0,700.0,704.0,0.0,0,0,0.0,18880.0,68.0,1,Dec-2005,77.0,1.0,9.0,0.0,4.0,14.0,9.0,0.0,1
213680,749839,16800.0,5,16.59,413.83,D,D2,其他,政府机构,房地产业,8 years,1,0,0,0,0,2016-01-01,0,235.0,8,17.58,0.0,775.0,779.0,0.0,0,0,0.0,2282.0,23.3,0,Mar-2001,0.0,1.0,5.0,0.0,4.0,10.0,6.0,0.0,1
2119,749840,10000.0,3,18.49,363.99,D,D2,工人,普通企业,交通运输、仓储和邮政业,5 years,1,1,0,1,0,2013-01-01,10,171.0,8,14.26,1.0,685.0,689.0,0.0,14,1260,557.9951269239866,3931.0,30.7,0,Jun-2006,6252.0,1.0,6.0,0.0,3.0,10.0,6.0,0.0,0
670132,749841,5700.0,3,13.11,192.36,B,B4,职员,上市企业,住宿和餐饮业,3 years,1,1,1,1,5,2012-10-01,6,97.0,12,13.53,0.0,685.0,689.0,0.0,0,0,0.0,9352.0,58.4,1,Mar-2003,52240.0,1.0,6.0,0.0,4.0,8.0,5.0,0.0,0
686071,749842,15000.0,5,14.49,352.85,C,C4,其他,普通企业,金融业,6 years,1,1,1,0,0,2014-09-01,0,837.0,40,31.74,0.0,675.0,679.0,0.0,0,0,0.0,16580.0,69.1,1,Jan-2011,0.0,1.0,6.0,0.0,4.0,7.0,6.0,0.0,1
524418,749843,6000.0,3,17.57,215.63,D,D4,其他,上市企业,金融业,7 years,2,0,2,1,2,2015-12-01,5,253.0,21,38.13,0.0,685.0,689.0,0.0,0,0,0.0,4464.0,27.2,0,Mar-2010,6.0,1.0,7.0,0.0,1.0,13.0,1.0,0.0,1
27217,749844,3000.0,3,9.17,95.64,B,B1,公务员,幼教与中小学校,国际组织,8 years,0,0,0,0,0,2014-10-01,4,214.0,41,22.72,0.0,705.0,709.0,0.0,0,0,0.0,8553.0,83.9,0,Aug-2000,4.0,1.0,3.0,0.0,3.0,7.0,5.0,0.0,0
355285,749845,21000.0,3,8.9,666.82,A,A5,其他,普通企业,农、林、牧、渔业,10+ years,2,1,1,1,4,2013-11-01,0,143.0,8,31.84,0.0,720.0,724.0,1.0,0,0,0.0,14617.0,22.3,1,Sep-2000,38.0,1.0,10.0,0.0,12.0,18.0,14.0,0.0,1
28316,749846,19400.0,3,21.49,735.79,D,D5,职员,政府机构,电力、热力生产供应业,4 years,0,2,1,1,4,2016-07-01,0,235.0,8,25.76,0.0,690.0,694.0,0.0,0,0,0.0,15220.0,62.9,1,Feb-2002,0.0,1.0,6.0,0.0,12.0,9.0,4.0,0.0,0
720705,749847,35000.0,3,11.53,1154.66,B,B5,其他,普通企业,公共服务、社会组织,9 years,2,2,2,1,3,2015-04-01,4,132.0,12,10.63,1.0,705.0,709.0,0.0,0,0,0.0,479916.0,52.2,0,Jul-1993,4.0,1.0,6.0,0.0,4.0,20.0,11.0,0.0,0
656167,749848,3000.0,3,11.06,98.31,B,B3,工人,普通企业,文化和体育业,,0,1,0,1,0,2018-07-01,0,590.0,8,14.03,2.0,705.0,709.0,0.0,0,0,0.0,8655.0,14.2,0,May-1996,0.0,1.0,9.0,0.0,14.0,30.0,12.0,1.0,0
68420,749849,30000.0,3,12.59,1004.91,C,C2,职员,普通企业,公共服务、社会组织,5 years,1,1,2,1,3,2015-12-01,0,196.0,14,4.8,0.0,700.0,704.0,0.0,0,0,0.0,41357.0,70.1,0,Jun-1990,0.0,1.0,2.0,0.0,0.0,7.0,6.0,0.0,1
218745,749850,15000.0,3,6.49,459.67,A,A2,公务员,政府机构,电力、热力生产供应业,2 years,0,0,0,1,5,2015-01-01,0,108.0,21,12.38,0.0,730.0,734.0,1.0,0,0,0.0,7435.0,28.0,0,Sep-1997,0.0,1.0,4.0,0.0,5.0,17.0,8.0,0.0,0
223195,749851,16000.0,3,13.05,539.49,B,B5,其他,普通企业,金融业,8 years,0,1,2,0,0,2013-09-01,0,480.0,8,12.12,1.0,690.0,694.0,0.0,28,2464,1396.2565827866308,18134.0,77.2,1,Jan-2004,0.0,1.0,6.0,1.0,3.0,15.0,11.0,2.0,0
210476,749852,7200.0,3,9.17,229.53,B,B2,其他,普通企业,公共服务、社会组织,10+ years,0,1,1,1,2,2015-10-01,0,99.0,8,22.96,1.0,705.0,709.0,0.0,0,0,0.0,22701.0,33.0,0,Apr-2002,0.0,1.0,8.0,,21.0,35.0,16.0,0.0,0
780367,749853,4000.0,3,19.52,147.68,D,D4,公务员,政府机构,交通运输、仓储和邮政业,10+ years,1,1,1,1,0,2013-10-01,0,557.0,7,15.73,0.0,685.0,689.0,0.0,0,0,0.0,4028.0,61.0,1,Jun-1998,74.0,1.0,5.0,0.0,6.0,18.0,5.0,0.0,0
560324,749854,12000.0,3,11.14,393.67,B,B2,工人,上市企业,住宿和餐饮业,4 years,1,1,2,0,0,2013-04-01,4,72.0,10,20.74,0.0,720.0,724.0,0.0,0,0,0.0,11722.0,57.2,0,Oct-2000,191.0,1.0,5.0,0.0,7.0,7.0,5.0,0.0,0
412875,749855,10000.0,5,9.49,209.97,B,B2,公务员,上市企业,电力、热力生产供应业,10+ years,0,0,0,1,0,2015-01-01,9,378.0,39,9.39,0.0,805.0,809.0,0.0,0,0,0.0,3426.0,10.0,0,Jan-1989,10.0,1.0,2.0,0.0,8.0,12.0,5.0,0.0,0
365327,749856,8325.0,3,14.3,285.75,C,C1,公务员,上市企业,金融业,< 1 year,1,0,2,0,0,2013-11-01,0,176.0,3,13.42,0.0,725.0,729.0,0.0,0,0,0.0,6713.0,46.0,1,Mar-2006,0.0,1.0,1.0,0.0,3.0,9.0,6.0,0.0,0
347195,749857,30400.0,5,13.99,707.2,C,C3,职员,普通企业,住宿和餐饮业,4 years,0,0,2,1,0,2017-01-01,0,579.0,20,29.07,0.0,735.0,739.0,0.0,12,768,354.19326975591116,37591.0,63.5,0,May-1999,0.0,1.0,6.0,0.0,17.0,11.0,4.0,0.0,0
682962,749858,25000.0,3,8.9,793.84,A,A5,其他,普通企业,金融业,6 years,1,0,1,1,0,2013-07-01,0,32.0,21,11.74,0.0,760.0,764.0,0.0,0,0,0.0,19637.0,29.0,1,Jul-1999,38.0,1.0,5.0,0.0,6.0,19.0,10.0,0.0,0
115925,749859,18000.0,3,18.99,659.72,D,D4,工程师,幼教与中小学校,制造业,2 years,1,1,1,0,0,2016-06-01,5,91.0,7,9.27,0.0,665.0,669.0,0.0,0,0,0.0,2045.0,8.7,0,Dec-2010,6.0,1.0,4.0,0.0,2.0,8.0,7.0,1.0,0
295033,749860,17500.0,3,11.99,581.17,B,B3,其他,普通企业,公共服务、社会组织,3 years,0,1,0,0,0,2013-09-01,0,415.0,4,6.64,0.0,690.0,694.0,0.0,0,0,0.0,5527.0,46.4,0,Oct-2006,10606.0,1.0,3.0,0.0,8.0,7.0,2.0,0.0,0
194817,749861,26400.0,3,13.99,902.17,C,C4,工人,政府机构,建筑业,10+ years,0,0,1,0,0,2015-05-01,2,453.0,14,18.09,1.0,695.0,699.0,0.0,0,0,0.0,5049.0,33.2,1,Feb-2002,5.0,1.0,3.0,0.0,15.0,13.0,9.0,0.0,0
506829,749862,40000.0,3,7.39,1242.23,A,A4,其他,普通企业,住宿和餐饮业,3 years,0,1,2,0,0,2016-06-01,0,135.0,33,6.62,1.0,730.0,734.0,0.0,0,0,0.0,23777.0,67.9,0,Sep-1992,0.0,1.0,2.0,0.0,3.0,12.0,5.0,0.0,0
434256,749863,13400.0,5,23.22,379.45,G,G4,职员,政府机构,交通运输、仓储和邮政业,5 years,1,0,0,0,0,2011-08-01,0,31.0,2,20.58,2.0,660.0,664.0,0.0,0,0,0.0,11981.0,98.2,1,Oct-2000,38.0,1.0,,,,,,,0
448192,749864,10000.0,3,11.53,329.91,B,B5,职员,政府机构,电力、热力生产供应业,10+ years,2,0,1,0,0,2015-08-01,0,390.0,13,17.24,0.0,700.0,704.0,0.0,0,0,0.0,33888.0,93.1,1,Mar-1989,0.0,1.0,4.0,0.0,2.0,6.0,4.0,0.0,0
61610,749865,35000.0,5,20.99,946.68,E,E4,工人,世界五百强,房地产业,5 years,1,0,2,1,5,2014-11-01,0,49.0,12,23.5,0.0,665.0,669.0,0.0,0,0,0.0,35889.0,58.6,1,Nov-2002,0.0,1.0,8.0,0.0,4.0,30.0,14.0,0.0,0
741310,749866,3000.0,3,11.44,98.85,B,B4,工人,普通企业,金融业,3 years,0,1,0,1,1,2015-02-01,2,80.0,21,29.47,0.0,690.0,694.0,0.0,24,864,295.3607335585374,22049.0,84.5,0,Sep-2001,5.0,1.0,6.0,0.0,16.0,12.0,9.0,1.0,0
624899,749867,5000.0,3,17.56,179.67,D,D1,职员,上市企业,建筑业,< 1 year,1,0,0,1,0,2013-09-01,3,503.0,8,7.62,0.0,675.0,679.0,0.0,0,0,0.0,13302.0,84.2,1,Nov-2000,11692.0,1.0,3.0,0.0,20.0,10.0,5.0,0.0,0
349780,749868,24000.0,3,11.99,797.03,C,C1,其他,普通企业,电力、热力生产供应业,10+ years,0,2,2,0,0,2016-02-01,2,212.0,7,24.42,0.0,685.0,689.0,0.0,0,0,0.0,16228.0,90.2,0,Apr-2002,5.0,1.0,4.0,0.0,9.0,7.0,5.0,0.0,0
433563,749869,12000.0,3,6.24,366.37,A,A2,其他,幼教与中小学校,电力、热力生产供应业,4 years,0,0,0,0,0,2015-11-01,0,0.0,0,10.67,0.0,725.0,729.0,0.0,0,0,0.0,14214.0,48.2,1,Jun-1995,0.0,1.0,2.0,0.0,7.0,5.0,2.0,0.0,0
139178,749870,28000.0,5,10.75,605.31,B,B4,职员,高等教育机构,住宿和餐饮业,7 years,1,0,1,0,0,2016-03-01,4,63.0,14,17.75,0.0,700.0,704.0,0.0,0,0,0.0,30627.0,83.9,0,Jul-2001,4.0,1.0,7.0,0.0,21.0,19.0,11.0,0.0,0
204873,749871,22000.0,3,14.16,753.62,C,C2,职员,政府机构,房地产业,,0,2,2,1,3,2014-04-01,0,162.0,2,29.67,0.0,700.0,704.0,0.0,0,0,0.0,37767.0,94.2,1,Feb-1969,0.0,1.0,7.0,0.0,3.0,19.0,12.0,0.0,0
377510,749872,16000.0,5,13.99,372.21,C,C3,职员,政府机构,国际组织,2 years,1,1,0,0,0,2016-06-01,0,222.0,12,24.64,0.0,720.0,724.0,0.0,0,0,0.0,9218.0,32.6,0,Jun-2005,0.0,1.0,4.0,0.0,27.0,5.0,5.0,0.0,0
