loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,isDefault
1022538,222538,28363.63636,5,13.959,542.28,C,幼教与中小学校,交通运输、仓储和邮政业,10+ years,0,0,2015/9/1,0,229,17,30.20909091,0,560.4545455,700.5681818,16,0,0,73645.38462,66.87692308,0,0,Jun-91,0,1,12,0,3,22,10,0,0,0,1
1048806,248806,12000,3,13.11,404.97,B,政府机构,电力、热力生产供应业,5 years,1,0,2013/1/1,0,655,8,32.26909091,0,747.2727273,871.8181818,12,0,0,16150.15385,95.19230769,1,0,4-Feb,0,1,10,0,4,20,16,3,4879,487.9,0
1014703,214703,14181.81818,5,24.629,334.1,E,普通企业,电力、热力生产供应业,3 years,1,0,2016/9/1,4,211,19,18.43636364,0,540,585,14,0,0,3285,31.26923077,0,0,11-Jul,4,1,3,0,5,10,2,0,0,0,1
1011785,211785,36363.63636,5,7.35,798.67,A,普通企业,金融业,< 1 year,0,1,2017/12/1,2,171,8,9.981818182,0,889.0909091,1037.272727,16,0,0,7993.846154,13.61538462,0,0,Oct-88,5,1,2,0,9,8,4,3,14402,2880.4,0
1047615,247615,5909.090909,3,9.819,163.49,B,政府机构,文化和体育业,10+ years,2,1,2017/7/1,2,253,21,21.44727273,0,618.1818182,772.7272727,18,1,1,8809.615385,21.8,0,0,Dec-00,5,1,6,0,7,31,10,3,726,72.6,0
1012604,212604,35000,5,11.997,802.29,C,普通企业,建筑业,10+ years,0,1,2015/5/1,0,347,14,10.98,0,807.2727273,941.8181818,9,0,0,35677.84615,78.1,0,0,2-Feb,0,1,3,0,9,12,5,4,5262,1052.4,0
1025386,225386,12000,5,10.725,253.5,B,普通企业,住宿和餐饮业,10+ years,0,0,2016/5/1,4,112,23,12.98181818,0,763.6363636,827.2727273,8,1,1,10602.30769,70.64615385,0,0,2-Dec,4,1,4,0,5,10,8,2,4685,1405.5,0
1022602,222602,8181.818182,3,10.78,321.74,B,幼教与中小学校,国际组织,,1,2,2016/1/1,4,251,8,3.36,0,640.9090909,801.1363636,7,1,1,5458.846154,31.03846154,0,0,Feb-91,4,1,3,0,0,9,1,3,4292,858.4,0
1046821,246821,2986.363636,3,18.689,130.12,D,普通企业,建筑业,,2,2,2016/9/1,4,481,0,30.72,1,540,675,5,0,0,2308.615385,58.58461538,0,0,1-Dec,4,1,2,0,3,13,9,3,1577,0,0
1006582,206582,20000,3,7.101,625.72,A,普通企业,国际组织,10+ years,2,1,2015/4/1,4,546,33,19.93,1,720,780,14,0,0,152313.4615,84.3,0,0,Mar-90,4,1,9,0,11,19,9,3,4143,1242.9,0
1001336,201336,7272.727273,3,18.447,284.31,D,普通企业,电力、热力生产供应业,4 years,1,1,2012/2/1,4,102,26,17.84,0,720,840,14,0,0,7729.846154,81.4,1,0,3-May,33,1,,,,,,3,3658,1097.4,0
1019566,219566,19309.09091,5,14.049,569.03,D,政府机构,金融业,10+ years,1,1,2014/6/1,4,221,8,22.24636364,0,622.7272727,778.4090909,11,0,0,24893.07692,82.03846154,0,0,Oct-99,4,1,8,0,3,20,8,3,3964,792.8,0
1029000,229000,7272.727273,3,17.589,281.22,C,普通企业,公共服务、社会组织,4 years,0,1,2017/3/1,0,63,14,15.36,0,720,900,15,0,0,26614.15385,49.53846154,0,0,6-Feb,0,1,11,,5,11,7,0,0,0,1
1028831,228831,34909.09091,3,11.858,1044.31,B,普通企业,公共服务、社会组织,2 years,2,1,2016/1/1,4,495,14,19.06363636,0,695,810.8333333,18,0,0,56641.15385,44.58461538,0,0,2-Sep,4,1,9,0,9,22,12,2,10458,2091.6,0
1000980,200980,33090.90909,3,6.534,867.9,A,普通企业,金融业,10+ years,0,1,2015/6/1,4,615,15,19.07272727,0,790.9090909,988.6363636,6,0,0,34633,114.2307692,0,0,Jan-99,4,1,2,0,9,6,3,0,7060,0,0
1045517,245517,3545.454545,3,17.99,108.45,D,高等教育机构,房地产业,10+ years,0,1,2017/3/1,0,590,8,1.363636364,0,660,825,5,1,1,3550.153846,30.47692308,1,0,Nov-92,0,1,3,0,10,12,8,1,871,174.2,0
1033758,233758,20000,3,6.08,609.17,A,普通企业,文化和体育业,5 years,0,2,2017/12/1,0,467,5,4.1,0,750,875,4,0,0,4887,18.83076923,0,0,May-00,0,1,2,0,7,26,18,2,2294,229.4,0
1030470,230470,5140.909091,3,20.405,158.47,E,幼教与中小学校,农、林、牧、渔业,6 years,1,1,2015/5/1,0,167,8,22.15,0,540,675,12,0,0,6394,46.52307692,1,0,8-Nov,0,1,8,0,0,14,12,0,1200,0,0
1045327,245327,19636.36364,5,10.989,509.82,B,世界五百强,公共服务、社会组织,10+ years,0,1,2015/4/1,4,32,21,15.72727273,0,622.7272727,726.5151515,13,0,0,45797.30769,67.8,0,0,Nov-00,4,1,9,0,5,23,13,3,5051,1010.2,0
1004804,204804,4950,3,16.99,176.46,D,高等教育机构,制造业,1 year,0,0,2014/10/1,5,241,7,28.00909091,0,747.2727273,934.0909091,13,0,0,20724.30769,48.46153846,1,0,8-Jun,6,1,6,0,4,13,6,1,1101,220.2,0
1026192,226192,11818.18182,3,7.551,315.17,A,普通企业,金融业,10+ years,2,0,2014/6/1,0,48,10,19.35818182,1,618.1818182,721.2121212,11,0,0,3652.615385,21.53846154,0,0,Apr-90,0,1,6,0,7,12,4,3,1111,333.3,0
1026690,226690,2727.272727,3,10.923,80.59,B,普通企业,房地产业,8 years,1,0,2017/6/1,9,313,43,13.5,0,552.2727273,644.3181818,7,1,1,5748.923077,66.83076923,0,0,4-Oct,10,1,4,0,6,11,6,3,104,0,0
1008293,208293,9454.545455,3,10.538,256.57,B,普通企业,金融业,,0,2,2018/6/1,2,179,2,32.75,0,829.0909091,898.1818182,10,0,0,10144.61538,10,0,0,Jul-70,5,1,5,0,8,13,7,3,2686,537.2,0
1030329,230329,19300,3,11.241,645.57,B,幼教与中小学校,住宿和餐饮业,10+ years,0,1,2014/7/1,4,122,9,14.42454545,0,680,793.3333333,14,0,0,18594.23077,55.47692308,1,0,Jun-99,4,1,8,0,3,14,12,0,0,0,1
1006668,206668,14727.27273,5,22.941,533.51,E,普通企业,金融业,10+ years,0,1,2017/1/1,0,528,22,14.92363636,3,680,850,9,0,0,35556.76923,98.6,0,0,May-95,0,1,2,0,18,19,4,5,8295,829.5,0
1015043,215043,9090.909091,3,5.852,301.15,A,上市企业,文化和体育业,5 years,2,0,2015/9/1,4,519,9,15,0,700,875,17,0,0,18181.69231,25.93846154,1,0,Dec-97,4,1,2,0,11,15,13,3,2645,0,0
1031158,231158,4000,3,11.358,147.45,C,上市企业,制造业,3 years,1,1,2017/9/1,0,614,3,21.87818182,0,609.0909091,659.8484848,7,0,0,16080,49.47692308,0,0,Oct-88,0,1,5,0,2,7,4,3,329,0,0
1026540,226540,23636.36364,5,13.629,448.85,C,普通企业,电力、热力生产供应业,10+ years,0,1,2014/11/1,0,521,24,20.42181818,0,856.3636364,927.7272727,12,0,0,8214.461538,24.2,0,0,Nov-99,0,1,4,0,10,26,12,5,2539,507.8,0
1016206,216206,5000,3,14.949,169.9,C,幼教与中小学校,农、林、牧、渔业,2 years,1,2,2017/11/1,2,410,8,41.32,0,752.7272727,815.4545455,25,1,1,14156.30769,30.36923077,1,1,6-Jun,5,1,11,0,5,33,16,3,2279,0,0
1013647,213647,8000,3,8.775,257.2,B,幼教与中小学校,国际组织,3 years,0,1,2016/2/1,0,304,8,18.62181818,0,675,731.25,8,0,0,12191.84615,75.69230769,0,0,6-Jun,0,1,6,0,4,18,10,3,75,22.5,0
1025666,225666,3681.818182,3,7.282,138.17,A,普通企业,文化和体育业,10+ years,0,2,2011/10/1,11,79,2,3.403636364,0,834.5454545,1043.181818,8,0,0,5787,26.8,1,0,Nov-97,3752,1,,,,,,0,1742,0,0
1028876,228876,4545.454545,3,11.061,166.77,C,上市企业,文化和体育业,8 years,0,1,2015/10/1,2,273,8,7.854545455,0,758.1818182,947.7272727,9,0,0,6178.846154,31.5,0,0,Nov-94,5,1,3,0,8,17,12,3,116,11.6,0
1028462,228462,8181.818182,3,7.164,281.87,A,世界五百强,农、林、牧、渔业,10+ years,0,1,2018/5/1,2,438,9,10.21090909,0,750,937.5,16,0,0,3163,5.5,0,0,Dec-99,5,1,5,0,18,25,13,0,3996,799.2,0
1019097,219097,15950,5,15.291,396.32,D,普通企业,住宿和餐饮业,,0,2,2015/2/1,0,33,22,24.50181818,0,790.9090909,856.8181818,7,0,0,16996,53.7,1,0,Nov-92,0,1,3,0,10,19,9,3,6019,0,0
1002916,202916,22909.09091,3,11.421,704.45,C,普通企业,公共服务、社会组织,8 years,0,1,2015/7/1,0,672,39,23.58818182,3,622.7272727,726.5151515,15,1,0,13471,50.58461538,0,0,Jul-00,0,1,9,0,19,15,6,3,5350,1605,0
1049449,249449,8727.272727,3,12.639,263.78,B,幼教与中小学校,文化和体育业,6 years,1,1,2016/8/1,0,302,30,6.090909091,0,552.2727273,598.2954545,8,0,0,12879,50.3,0,0,10-Aug,0,1,5,0,0,13,6,0,0,0,1
1029887,229887,9218.181818,3,7.89,244.03,A,普通企业,住宿和餐饮业,7 years,0,0,2015/4/1,0,673,40,11.04,0,720,780,13,0,0,7414.153846,45.23076923,0,0,4-Oct,0,1,7,0,11,11,6,3,235,70.5,0
1008355,208355,9818.181818,3,8.239,280.7,A,普通企业,金融业,2 years,0,1,2011/7/1,0,122,9,11.85818182,0,801.8181818,868.6363636,16,0,0,22334.76923,44.4,1,0,Jul-95,999,1,,,,,,1,4439,887.8,0
1003147,203147,14545.45455,3,7.614,504.79,A,普通企业,信息传输、软件和信息技术服务业,10+ years,0,0,2018/8/1,0,215,8,22.53272727,0,720,900,10,0,0,12281,62.19230769,0,0,3-Sep,0,1,5,0,7,12,6,1,7753,0,0
1042269,242269,6363.636364,3,13.98,239.18,C,普通企业,制造业,10+ years,0,0,2014/6/1,0,116,14,34.53818182,0,568.6363636,616.0227273,11,0,0,14642.76923,27.6,0,0,1-Sep,0,1,3,0,7,6,5,0,0,0,1
1012146,212146,21818.18182,3,10.395,792,B,普通企业,信息传输、软件和信息技术服务业,3 years,0,2,2013/8/1,0,153,11,21.41454545,0,690,805,16,0,0,27215.76923,59.16923077,1,0,Jan-00,38,1,9,0,2,29,16,2,4045,404.5,0
1014744,214744,8727.272727,3,13.332,266.18,B,政府机构,采矿业,10+ years,0,2,2012/8/1,0,461,18,16.45454545,0,710,828.3333333,8,0,0,22273.84615,71.19230769,1,0,1-Aug,558,1,,,,,,3,560,56,0
1000499,200499,38181.81818,5,23.639,956.55,D,普通企业,电力、热力生产供应业,3 years,0,2,2016/9/1,0,4,3,10.56,0,564.5454545,611.5909091,22,0,0,48294.23077,43.66153846,0,0,2-Nov,0,1,9,0,3,31,17,0,0,0,1
1030213,230213,13090.90909,5,19.341,327.96,D,政府机构,农、林、牧、渔业,< 1 year,0,1,2016/8/1,0,203,30,12.91909091,3,613.6363636,715.9090909,21,0,0,21325.38462,29.07692308,0,0,2-Oct,0,1,8,0,10,34,19,1,1887,0,0
1034291,234291,28636.36364,3,10.99,1145.69,B,幼教与中小学校,建筑业,1 year,1,2,2015/2/1,4,111,8,15.39818182,1,660,715,18,0,0,41279.07692,51,1,0,Jan-90,4,1,9,0,24,23,16,2,9590,2877,0
1010614,210614,3272.727273,3,15.763,137.36,C,普通企业,文化和体育业,,0,2,2012/7/1,5,195,38,19.12727273,0,680,793.3333333,11,1,1,225.0769231,3.046153846,1,0,Jun-83,6,1,,,,,,0,0,0,1
1012127,212127,5454.545455,3,7.101,156.43,A,普通企业,电力、热力生产供应业,5 years,0,1,2015/10/1,4,72,10,17.04,0,665,831.25,6,0,0,12211.38462,82.2,0,0,7-Mar,4,1,2,0,7,4,2,3,211,0,0
1044674,244674,2454.545455,3,12.672,102.65,C,世界五百强,交通运输、仓储和邮政业,3 years,1,1,2017/7/1,3,681,10,17.67272727,0,556.3636364,695.4545455,6,0,0,2310,52.61538462,1,0,12-Aug,3,1,4,0,4,5,4,1,1247,0,0
1016633,216633,14400,3,10.99,576.12,B,政府机构,公共服务、社会组织,9 years,0,1,2013/9/1,4,14,11,11.32727273,0,650,812.5,7,0,0,28422.69231,76.06153846,1,0,3-Feb,4,1,5,0,2,8,4,0,6289,1886.7,0
1004234,204234,17727.27273,3,7.282,460.56,A,政府机构,房地产业,7 years,1,0,2014/3/1,4,390,13,27.50181818,0,597.2727273,746.5909091,13,0,0,21900,84.18461538,0,0,1-Jun,4,1,4,0,15,7,5,0,3507,701.4,0
1002101,202101,10425,3,14.841,369.04,D,普通企业,信息传输、软件和信息技术服务业,5 years,1,2,2015/1/1,0,25,13,0,1,725.4545455,846.3636364,3,0,0,0,0,1,0,10-Mar,0,1,0,0,8,3,3,2,2451,490.2,0
1009438,209438,17454.54545,5,10.791,427,C,政府机构,住宿和餐饮业,10+ years,2,0,2015/12/1,0,652,0,18.3,5,690,747.5,11,0,0,7554.230769,47.19230769,0,0,Apr-93,0,1,6,0,11,16,12,4,8760,0,0
1012863,212863,14181.81818,3,18.49,436.79,D,幼教与中小学校,金融业,2 years,0,2,2012/12/1,12,242,8,14.47363636,0,540,585,10,0,0,34450.38462,108.6923077,0,0,Sep-00,50118,1,5,0,15,8,5,1,3688,737.6,0
1029370,229370,14181.81818,3,15.543,429.45,C,普通企业,采矿业,2 years,1,2,2013/5/1,4,127,13,21.13090909,0,675,731.25,13,0,0,11159,71.5,1,0,5-Jun,120,1,11,0,1,16,12,2,409,81.8,0
1045567,245567,14625,3,17.127,655.5,D,政府机构,农、林、牧、渔业,10+ years,0,1,2017/8/1,0,642,45,25.80545455,1,700,816.6666667,12,0,0,23237.30769,49.61538462,0,0,Jan-77,0,1,5,0,9,16,7,2,8466,0,0
1027432,227432,4500,3,11.691,151.61,B,政府机构,批发和零售业,6 years,0,2,2014/3/1,4,89,3,8.165454545,0,660,715,7,1,1,4173,53.53846154,1,0,Jan-91,4,1,6,,0,16,11,0,1979,395.8,0
1004269,204269,29409.09091,5,14.421,737.89,B,普通企业,文化和体育业,10+ years,0,2,2012/10/1,0,19,14,15.66,0,668.1818182,723.8636364,9,0,0,10322.30769,57.13846154,1,0,Feb-00,53407,1,4,0,6,4,2,0,0,0,1
1042078,242078,14240.90909,3,14.289,405.96,C,上市企业,住宿和餐饮业,10+ years,2,0,2014/10/1,0,538,14,30.07636364,0,665,720.4166667,10,0,0,8538.461538,57.69230769,1,0,Aug-98,0,1,7,0,12,15,7,1,274,82.2,0
1029794,229794,8272.727273,3,10.99,229.14,B,普通企业,金融业,5 years,0,2,2013/12/1,5,566,30,17.8,0,763.6363636,890.9090909,31,0,0,62020,86.15384615,1,0,Oct-00,21487,1,9,0,46,13,7,2,2732,273.2,0
1040529,240529,17200,5,20.02,438.65,E,政府机构,文化和体育业,6 years,1,2,2015/11/1,0,75,33,31.18,0,675,843.75,11,1,1,1132.615385,8.6,0,0,7-Dec,0,1,2,0,12,11,10,5,5068,1520.4,0
1031362,231362,13636.36364,3,8.253,478.19,B,幼教与中小学校,公共服务、社会组织,4 years,1,2,2015/8/1,0,54,28,19.76363636,0,680,850,10,0,0,9419.076923,87.87692308,1,0,Mar-92,0,1,5,0,2,15,11,3,6658,665.8,0
1006097,206097,4500,3,15.499,154,B,普通企业,公共服务、社会组织,< 1 year,2,0,2012/11/1,0,521,24,8.950909091,1,675,731.25,10,0,0,4621.846154,51.57692308,1,0,1-Jul,28,1,2,0,11,16,4,3,333,0,0
1025988,225988,18181.81818,5,14.031,482.02,C,普通企业,信息传输、软件和信息技术服务业,1 year,0,0,2016/7/1,0,590,8,18.71,0,690,805,11,0,0,22570,56,0,0,4-Sep,0,1,6,0,5,14,8,5,8252,2475.6,0
1043962,243962,29090.90909,5,19.789,812.42,D,政府机构,采矿业,1 year,1,1,2017/1/1,0,566,30,9.98,0,600,700,17,0,0,50136.92308,79.38461538,0,0,2-Aug,0,1,13,0,7,15,7,2,2325,232.5,0
1028710,228710,21818.18182,3,10.989,774.3,B,政府机构,金融业,8 years,0,1,2015/3/1,0,399,37,15.09,2,741.8181818,865.4545455,29,1,1,10506.46154,24.23076923,1,0,Nov-00,0,1,7,0,14,35,17,3,10739,2147.8,0
1002128,202128,8181.818182,3,8.019,310.1,A,普通企业,电力、热力生产供应业,5 years,0,2,2011/2/1,0,249,36,11.97818182,0,735,796.25,17,0,0,6612,39.69230769,1,0,Jul-99,38,1,,,,,,0,2652,795.6,0
1007839,207839,7600,3,12.837,251.24,B,普通企业,国际组织,2 years,0,0,2014/7/1,0,211,19,20.10545455,0,725.4545455,846.3636364,11,0,0,7651,67.7,0,0,1-Dec,0,1,3,0,29,10,5,3,2814,0,0
1002764,202764,18000,3,12.591,751.81,C,幼教与中小学校,金融业,1 year,0,0,2017/4/1,4,19,14,18.63,0,650,758.3333333,16,0,0,33059.07692,80.33846154,0,0,Jan-96,4,1,13,0,7,17,8,0,0,0,1
1047353,247353,5300,3,10.78,172.97,B,政府机构,金融业,< 1 year,0,0,2016/1/1,4,29,19,41.94545455,0,750,875,20,0,0,4828,54.2,1,0,3-Sep,4,1,2,0,33,7,2,3,2176,217.6,0
1006982,206982,35454.54545,5,17.171,723.34,D,普通企业,公共服务、社会组织,10+ years,0,2,2014/7/1,0,242,8,12.64545455,0,659.0909091,714.0151515,10,0,0,21023.69231,74.30769231,0,0,Jun-86,0,1,6,0,4,13,8,2,236,70.8,0
1020159,220159,6545.454545,3,11.858,234.97,B,上市企业,住宿和餐饮业,2 years,1,2,2016/1/1,8,288,13,20.56090909,0,544.0909091,589.4318182,9,0,0,10839.69231,76.3,0,0,4-Dec,9,1,8,0,0,16,11,0,840,168,0
1014186,214186,13090.90909,3,11.331,401.97,C,政府机构,金融业,,0,2,2015/12/1,4,690,2,18.85,0,604.5454545,755.6818182,12,3,3,13396,81.32307692,0,0,Nov-96,4,1,7,0,25,16,12,2,2222,222.2,0
1023986,223986,21163.63636,3,12.015,656.94,C,普通企业,电力、热力生产供应业,10+ years,1,0,2014/7/1,3,203,30,27.76363636,0,685,799.1666667,7,0,0,12089,62.30769231,0,0,11-Feb,3,1,4,,5,4,4,0,7933,2379.9,0
1043194,243194,7272.727273,3,8.59,252.88,A,普通企业,公共服务、社会组织,4 years,0,0,2016/7/1,2,134,8,6.250909091,0,769.0909091,833.1818182,11,0,0,9683.076923,49.7,1,0,May-89,5,1,5,0,2,14,5,3,1402,140.2,0
1029895,229895,13636.36364,3,12.99,421.12,C,普通企业,文化和体育业,1 year,1,0,2014/9/1,0,226,21,12.15,0,618.1818182,721.2121212,11,0,0,13295.76923,59.23076923,1,0,9-Oct,0,1,11,,0,16,7,1,2718,0,0
1045745,245745,27181.81818,3,14.49,791.58,C,高等教育机构,公共服务、社会组织,4 years,2,2,2014/8/1,0,221,8,11.50363636,0,613.6363636,715.9090909,17,0,0,20442.46154,28.15384615,1,0,4-Aug,0,1,7,0,2,14,14,3,2011,402.2,0
1030745,230745,10000,3,8.18,314.2,B,政府机构,公共服务、社会组织,10+ years,0,0,2015/10/1,2,140,8,9.6,0,609.0909091,710.6060606,5,1,1,3461.538462,44.30769231,1,0,Jun-95,5,1,4,,0,14,8,3,3038,911.4,0
1022498,222498,17727.27273,3,17.171,524.48,D,幼教与中小学校,国际组织,9 years,0,1,2015/8/1,0,161,14,37.28727273,0,660,825,16,0,0,5641.846154,36.8,1,0,4-Apr,0,1,6,0,18,9,1,3,1721,344.2,0
1045683,245683,38181.81818,3,32.659,1479.87,F,普通企业,公共服务、社会组织,2 years,2,2,2017/6/1,2,538,14,9.343636364,0,780,975,11,0,0,16729,29.07692308,1,0,12-Aug,5,1,5,0,6,12,9,3,15009,1500.9,0
1019661,219661,13500,3,8.239,419.88,A,普通企业,建筑业,< 1 year,0,1,2017/1/1,0,226,21,6.520909091,0,840,910,6,0,0,4812.769231,37.96153846,0,0,Oct-94,0,1,1,0,5,5,3,3,6424,1927.2,0
1005729,205729,12000,3,4.788,361.38,A,普通企业,文化和体育业,,2,0,2016/1/1,2,260,21,6.127272727,0,750,875,4,0,0,544,1.038461538,0,0,Oct-92,5,1,2,0,3,4,3,0,5903,1770.9,0
1044619,244619,22581.81818,5,13.014,486.61,C,普通企业,公共服务、社会组织,1 year,1,2,2016/2/1,4,177,26,21.7,0,572.7272727,668.1818182,13,0,0,17746.15385,41.9,0,0,2-Jul,4,1,5,0,10,28,10,0,0,0,1
1017112,217112,12500,3,7.371,392.81,A,普通企业,建筑业,10+ years,0,2,2015/1/1,4,313,43,3.4,0,741.8181818,927.2727273,9,0,0,13285,68.5,0,0,Oct-99,4,1,4,0,3,22,14,3,866,173.2,0
1049805,249805,14727.27273,5,22.45,501.76,E,高等教育机构,金融业,10+ years,0,0,2016/3/1,0,156,18,22.44272727,0,618.1818182,772.7272727,12,0,0,27018,95.09230769,0,0,3-Aug,0,1,5,0,13,11,5,0,6906,690.6,0
1034677,234677,26000,3,7.89,813.43,A,政府机构,住宿和餐饮业,10+ years,1,0,2015/10/1,0,458,5,19.73454545,0,613.6363636,715.9090909,5,0,0,45065,85,0,0,Sep-85,0,1,2,0,15,13,10,1,3014,602.8,0
1024966,224966,10636.36364,3,10.503,297.52,B,普通企业,电力、热力生产供应业,10+ years,1,1,2014/10/1,4,335,8,20.64,0,665,720.4166667,12,1,1,8306.769231,54.46153846,1,0,Sep-90,4,1,9,,5,30,15,0,4343,1302.9,0
1049042,249042,11818.18182,3,11.799,337.47,B,上市企业,交通运输、仓储和邮政业,10+ years,0,2,2013/3/1,0,235,8,22.35272727,0,556.3636364,602.7272727,15,0,0,32162.76923,73.10769231,1,0,Apr-00,106,1,8,0,4,20,9,2,4765,0,0
1013511,213511,5340.909091,3,20.889,215.33,E,政府机构,房地产业,3 years,0,1,2014/5/1,0,106,12,20.99,0,695,752.9166667,7,0,0,17356,103.8153846,0,0,4-Oct,0,1,4,0,12,5,4,0,2555,0,0
1017008,217008,15659.09091,5,8.541,278.21,B,普通企业,公共服务、社会组织,10+ years,0,2,2015/2/1,0,152,14,26.43545455,0,650,704.1666667,19,0,0,26628,44.53846154,0,0,Sep-00,0,1,7,0,13,27,15,4,322,32.2,0
1007908,207908,5000,3,13.189,182.66,B,政府机构,文化和体育业,< 1 year,1,1,2014/1/1,0,72,10,37.81090909,4,752.7272727,878.1818182,11,1,1,3564.615385,37.90769231,0,0,Oct-84,0,1,2,0,11,13,7,0,665,0,0
1022517,222517,17488.63636,5,21.492,613.43,E,政府机构,金融业,10+ years,0,2,2017/7/1,0,619,11,33.68,0,665,775.8333333,8,0,0,22068.30769,69.23076923,0,0,Apr-87,0,1,6,,6,8,4,0,0,0,1
1012276,212276,10909.09091,3,7.66,374.16,A,政府机构,建筑业,10+ years,0,2,2011/2/1,0,535,17,21.81818182,0,663.6363636,718.9393939,8,0,0,32575.38462,74.86153846,1,0,Mar-94,9924,1,,,,,,3,367,110.1,0
1048578,248578,18136.36364,5,19.24,520.16,E,政府机构,住宿和餐饮业,10+ years,1,1,2015/2/1,0,99,8,11.16818182,0,675,731.25,10,2,1,13148.07692,53.90769231,1,0,8-Feb,0,1,10,0,1,10,9,0,0,0,1
1018026,218026,17500,3,11.061,583.68,C,政府机构,文化和体育业,,2,2,2015/10/1,4,764,47,41.41090909,0,680,736.6666667,12,0,0,17618.07692,89.81538462,1,0,Apr-93,4,1,9,0,24,14,10,0,0,0,1
1009594,209594,4090.909091,3,17.127,183.36,D,幼教与中小学校,国际组织,10+ years,2,1,2017/9/1,0,707,11,8.552727273,0,741.8181818,803.6363636,13,0,0,2879,36.36923077,1,0,10-Jul,0,1,2,0,9,4,4,0,1370,274,0
1029955,229955,6500,3,15.939,223.71,C,政府机构,金融业,6 years,0,2,2014/5/1,4,301,21,19.3,1,600,700,13,0,0,5443,70.7,0,0,May-89,4,1,7,0,9,26,16,3,171,17.1,0
1015249,215249,13181.81818,3,11.99,481.54,C,幼教与中小学校,电力、热力生产供应业,10+ years,0,2,2015/12/1,0,699,0,40.23272727,0,790.9090909,922.7272727,28,0,0,19282,28.53846154,0,0,1-May,0,1,10,0,29,45,20,1,954,0,0
1033509,233509,8181.818182,3,12.089,294.61,B,上市企业,电力、热力生产供应业,9 years,0,1,2015/10/1,0,622,7,10.25454545,7,618.1818182,721.2121212,12,0,0,2273.076923,22.70769231,0,0,5-Aug,0,1,5,0,9,14,8,1,2905,581,0
1014074,214074,35454.54545,5,21.109,781.36,E,政府机构,房地产业,2 years,0,2,2015/8/1,0,176,3,13.81818182,0,695,752.9166667,8,0,0,5246.769231,83.7,0,0,6-Nov,0,1,3,0,16,15,5,0,0,0,1
1027232,227232,9531.818182,3,13.11,393.16,B,普通企业,信息传输、软件和信息技术服务业,1 year,0,0,2013/6/1,0,290,18,13.83545455,0,568.6363636,616.0227273,9,1,1,8563.846154,59.07692308,0,0,Dec-87,26,1,4,0,8,13,10,0,0,0,1
1046903,246903,9090.909091,3,9.889,317.96,B,普通企业,制造业,2 years,1,1,2016/8/1,4,143,8,31.55,0,725.4545455,906.8181818,7,0,0,17839.61538,74.3,1,0,4-Aug,4,1,4,0,9,12,10,2,4438,0,0
1038937,238937,8181.818182,3,12.683,329.91,B,普通企业,交通运输、仓储和邮政业,9 years,1,1,2015/8/1,4,82,34,16.3,0,604.5454545,654.9242424,4,0,0,6264,85.01538462,1,0,6-Jul,4,1,3,0,3,4,4,3,2477,0,0
1001493,201493,16363.63636,5,10.923,424.26,B,政府机构,电力、热力生产供应业,10+ years,0,2,2018/2/1,4,80,21,31.15454545,0,780,845,16,0,0,17872.61538,44.30769231,0,0,8-Jul,4,1,6,0,19,14,9,0,5585,0,0
1027907,227907,14181.81818,5,13.65,277.05,C,政府机构,公共服务、社会组织,4 years,2,1,2014/3/1,0,73,23,6.684545455,0,725,845.8333333,11,0,0,9826.153846,25.30769231,0,0,Oct-81,0,1,6,0,1,16,12,5,2352,0,0
1003312,203312,4090.909091,3,10.49,162.49,B,普通企业,农、林、牧、渔业,10+ years,2,1,2016/7/1,5,85,19,11.63454545,0,670,725.8333333,11,1,1,4615.384615,54.9,0,0,Aug-85,6,1,5,0,6,21,6,3,237,23.7,0
1005323,205323,15363.63636,3,9.891,425.55,B,普通企业,交通运输、仓储和邮政业,10+ years,0,2,2015/10/1,0,310,24,15.63545455,0,675,843.75,11,1,1,4894,27.11538462,0,0,1-Nov,0,1,2,0,6,14,5,3,1783,178.3,0
1016037,216037,9363.636364,3,12.69,345.52,C,普通企业,建筑业,2 years,1,0,2015/7/1,4,51,13,8.98,0,725.4545455,906.8181818,14,0,0,9715.384615,44.12307692,1,0,3-May,4,1,9,0,4,11,5,0,0,0,1
1047447,247447,16363.63636,3,6.489,464.6,A,普通企业,金融业,2 years,1,0,2018/7/1,0,41,25,6.373636364,1,585,731.25,8,0,0,3609.846154,14.75384615,0,0,3-Sep,0,1,2,0,29,4,4,2,6419,0,0
1034457,234457,2727.272727,3,17.919,88.26,C,政府机构,公共服务、社会组织,10+ years,0,0,2013/6/1,5,549,8,15.04545455,0,589.0909091,687.2727273,7,0,0,35462,96.6,1,0,Aug-95,6,1,4,0,5,14,8,2,433,0,0
1047033,247033,34909.09091,3,6.99,987.93,A,高等教育机构,房地产业,< 1 year,0,1,2017/4/1,0,223,12,11.17636364,0,640.9090909,747.7272727,14,0,0,44014,55.9,1,0,Nov-95,0,1,6,0,9,17,14,3,2467,246.7,0
